subject	A1	A2	B1	B2	C1	C2	DMA1	DMA2	DMB1	DMB2	DPA11	DPA12	DPA21	DPA22	DPB11	DPB12	DQB11	DQB12	DRA1	DRA2	DRB11	DRB12	DRB31	DRB32	E1	E2	F1	F2	HFE1	HFE2	K1	K2	DPB21	DPB22	W1	W2	J1	J2	L1	L2	DOB1	DOB2	DOA1	DOA2	DQA11	DQA12	DRB41	DRB42	H1	H2	DRB51	DRB52	R1	R2	V1	V2	Y1	Y2	G1	G2	T1	T2	U1	U2	S1	S2	DQB21	DQB22	DQA21	DQA22	DRB71	DRB72	N1	N2	P1	P2
SRR13810659	3287.0	3287.0	5471.0	5471.0	577.0	577.0	209.0	209.0	171.0	171.0	589.0	589.0	1.0	1.0	115.0	115.0	516.0	516.0	623.0	623.0	91.0	91.0			6640.0	6640.0	1320.0	1320.0	144.0	144.0	14.0	14.0	1.0	1.0	14.0	14.0	12.0	12.0	9.0	9.0	72.0	72.0	34.0	34.0	173.0	173.0			30.0	30.0	1.0	1.0							2.0	2.0	2.0	2.0														
SRR13810660	15494.0	15494.0	1130.0	1130.0	5096.0	5096.0	825.0	825.0	830.0	830.0	3257.0	3257.0	1.0	1.0	1300.0	1300.0	1445.0	1445.0	3125.0	3125.0	1894.0	1894.0			19078.0	19078.0	3393.0	3393.0	348.0	348.0	45.0	45.0	13.0	13.0	32.0	32.0	22.0	22.0	35.0	35.0	262.0	262.0	268.0	268.0	540.0	540.0			1.0	1.0	1017.0	1017.0			1.0	1.0													2.0	2.0						
SRR13810661	19247.0	19247.0	1567.0	1567.0	11264.0	11264.0	742.0	742.0	543.0	543.0	1930.0	1930.0	2.0	2.0	1464.0	1464.0	1.0	1.0	1768.0	1768.0	10.0	10.0			20614.0	20614.0	5063.0	5063.0	498.0	498.0	59.0	59.0	7.0	7.0	97.0	97.0	62.0	62.0	46.0	46.0	195.0	195.0	169.0	169.0	3.0	3.0	2.0	2.0	38.0	38.0	1.0	1.0			1.0	1.0			3.0	3.0	5.0	5.0														
SRR13810662	2352.0	2352.0	17861.0	17861.0	10641.0	10641.0	1065.0	1065.0	837.0	837.0	2574.0	2574.0			187.0	187.0	722.0	722.0	3036.0	3036.0	1884.0	1884.0	1.0	1.0	11637.0	11637.0	3058.0	3058.0	589.0	589.0	10.0	10.0	3.0	3.0	39.0	39.0	48.0	48.0	55.0	55.0	182.0	182.0	178.0	178.0	616.0	616.0			8.0	8.0					3.0	3.0			1.0	1.0	1.0	1.0														
SRR13988787	3402.0	3402.0	314.0	314.0	15.0	15.0	208.0	208.0	219.0	219.0	962.0	962.0	3.0	3.0	470.0	470.0	1.0	1.0	1226.0	1226.0	79.0	79.0	2.0	2.0	3570.0	3570.0	584.0	584.0	111.0	111.0	13.0	13.0	2.0	2.0	4.0	4.0	8.0	8.0	8.0	8.0	40.0	40.0	26.0	26.0					10.0	10.0							21.0	21.0	2.0	2.0	4.0	4.0														
SRR13988788	318.0	318.0	284.0	284.0	45.0	45.0	92.0	92.0	76.0	76.0	223.0	223.0	7.0	7.0	24.0	24.0	71.0	71.0	358.0	358.0	184.0	184.0			667.0	667.0	163.0	163.0	18.0	18.0					5.0	5.0	2.0	2.0	2.0	2.0	23.0	23.0	13.0	13.0	68.0	68.0	1.0	1.0			7.0	7.0																								
SRR13988789	2004.0	2004.0	2090.0	2090.0	297.0	297.0	600.0	600.0	527.0	527.0	1671.0	1671.0	32.0	32.0	160.0	160.0	368.0	368.0	2575.0	2575.0	1419.0	1419.0			4706.0	4706.0	1258.0	1258.0	132.0	132.0	2.0	2.0	4.0	4.0	4.0	4.0	7.0	7.0	14.0	14.0	170.0	170.0	77.0	77.0	507.0	507.0	1.0	1.0			57.0	57.0																							1.0	1.0
SRR13988790	208.0	208.0	6.0	6.0	12.0	12.0	41.0	41.0	29.0	29.0	95.0	95.0			3.0	3.0	14.0	14.0	215.0	215.0	2.0	2.0			366.0	366.0	41.0	41.0	13.0	13.0	1.0	1.0			2.0	2.0	3.0	3.0			6.0	6.0	3.0	3.0	42.0	42.0																														
SRR13988791	2670.0	2670.0	104.0	104.0	218.0	218.0	598.0	598.0	425.0	425.0	1373.0	1373.0	13.0	13.0	83.0	83.0	156.0	156.0	3440.0	3440.0	84.0	84.0			4713.0	4713.0	753.0	753.0	153.0	153.0			2.0	2.0	3.0	3.0	9.0	9.0	2.0	2.0	112.0	112.0	21.0	21.0	387.0	387.0			1.0	1.0					2.0	2.0																				
SRR13988792	1890.0	1890.0	401.0	401.0	142.0	142.0	220.0	220.0	352.0	352.0	1036.0	1036.0	17.0	17.0	223.0	223.0	2.0	2.0	1320.0	1320.0	63.0	63.0			2295.0	2295.0	646.0	646.0	67.0	67.0	12.0	12.0	1.0	1.0			3.0	3.0	5.0	5.0	44.0	44.0	41.0	41.0	3.0	3.0			1.0	1.0			1.0	1.0			20.0	20.0																		
SRR13988793	2280.0	2280.0	435.0	435.0	188.0	188.0	229.0	229.0	352.0	352.0	1280.0	1280.0	11.0	11.0	281.0	281.0			1376.0	1376.0	111.0	111.0			2774.0	2774.0	728.0	728.0	73.0	73.0	8.0	8.0	3.0	3.0			3.0	3.0	9.0	9.0	64.0	64.0	33.0	33.0					1.0	1.0					2.0	2.0	22.0	22.0	1.0	1.0																
SRR13988794	7350.0	7350.0	35.0	35.0	323.0	323.0	429.0	429.0	437.0	437.0	1444.0	1444.0	34.0	34.0	443.0	443.0	470.0	470.0	3153.0	3153.0	1601.0	1601.0			7095.0	7095.0	1131.0	1131.0	148.0	148.0	4.0	4.0			22.0	22.0	8.0	8.0	12.0	12.0	108.0	108.0	37.0	37.0	435.0	435.0	2.0	2.0	10.0	10.0	1318.0	1318.0			3.0	3.0			2.0	2.0	18.0	18.0	1.0	1.0												
SRR13988795	184.0	184.0	57.0	57.0	113.0	113.0	214.0	214.0	197.0	197.0	750.0	750.0	4.0	4.0	370.0	370.0			789.0	789.0	40.0	40.0			2855.0	2855.0	518.0	518.0	111.0	111.0	1.0	1.0	1.0	1.0	4.0	4.0	5.0	5.0	6.0	6.0	60.0	60.0	33.0	33.0					8.0	8.0			1.0	1.0			17.0	17.0																		
SRR13988796	168.0	168.0	30.0	30.0	83.0	83.0	140.0	140.0	185.0	185.0	569.0	569.0	3.0	3.0	330.0	330.0			632.0	632.0	34.0	34.0			2387.0	2387.0	488.0	488.0	71.0	71.0	2.0	2.0					6.0	6.0	2.0	2.0	45.0	45.0	19.0	19.0			1.0	1.0	1.0	1.0			1.0	1.0			8.0	8.0	1.0	1.0																
SRR13988797	3567.0	3567.0	400.0	400.0	53.0	53.0	357.0	357.0	361.0	361.0	1011.0	1011.0	4.0	4.0	40.0	40.0			2159.0	2159.0	82.0	82.0			3603.0	3603.0	748.0	748.0	58.0	58.0	9.0	9.0	4.0	4.0	6.0	6.0	12.0	12.0	11.0	11.0	134.0	134.0	11.0	11.0	85.0	85.0			3.0	3.0							29.0	29.0			1.0	1.0														
SRR13988798	1152.0	1152.0	122.0	122.0	21.0	21.0	109.0	109.0	114.0	114.0	315.0	315.0			9.0	9.0			618.0	618.0	31.0	31.0			1178.0	1178.0	207.0	207.0	24.0	24.0	4.0	4.0			2.0	2.0	2.0	2.0	3.0	3.0	28.0	28.0	5.0	5.0	27.0	27.0			2.0	2.0			1.0	1.0			9.0	9.0			1.0	1.0														
SRR13988799	3229.0	3229.0	393.0	393.0	7.0	7.0	222.0	222.0	242.0	242.0	901.0	901.0			525.0	525.0	3.0	3.0	1325.0	1325.0	79.0	79.0			3444.0	3444.0	520.0	520.0	87.0	87.0	12.0	12.0			3.0	3.0	4.0	4.0	7.0	7.0	57.0	57.0	33.0	33.0					8.0	8.0							16.0	16.0			1.0	1.0														
SRR14694911	22795.0	22795.0	17410.0	17410.0	929.0	929.0	905.0	905.0	383.0	383.0	2330.0	2330.0	5.0	5.0	2102.0	2102.0			1742.0	1742.0	43.0	43.0	1.0	1.0	13280.0	13280.0	5616.0	5616.0	63.0	63.0	33.0	33.0					26.0	26.0	17.0	17.0	127.0	127.0	23.0	23.0					58.0	58.0					5.0	5.0	77.0	77.0	1.0	1.0			1.0	1.0												
SRR14694912	8392.0	8392.0	16659.0	16659.0	23858.0	23858.0	1273.0	1273.0	408.0	408.0	2371.0	2371.0	24.0	24.0	1750.0	1750.0	1901.0	1901.0	1074.0	1074.0	2655.0	2655.0			11393.0	11393.0	6349.0	6349.0	87.0	87.0	10.0	10.0	1.0	1.0			29.0	29.0	12.0	12.0	106.0	106.0	32.0	32.0	1004.0	1004.0					1441.0	1441.0			1.0	1.0			1.0	1.0							1.0	1.0								
SRR14694913	17012.0	17012.0	5845.0	5845.0	6.0	6.0	318.0	318.0	145.0	145.0	814.0	814.0			5.0	5.0			587.0	587.0	121.0	121.0			7209.0	7209.0	2322.0	2322.0	73.0	73.0			1.0	1.0	1.0	1.0	25.0	25.0	19.0	19.0	41.0	41.0	4.0	4.0	1.0	1.0									3.0	3.0			1.0	1.0																
SRR14694914	3993.0	3993.0	9019.0	9019.0	8.0	8.0	829.0	829.0	453.0	453.0	2267.0	2267.0			843.0	843.0	1737.0	1737.0	3018.0	3018.0	512.0	512.0	4.0	4.0	8289.0	8289.0	6419.0	6419.0	88.0	88.0	21.0	21.0	2.0	2.0	1.0	1.0	22.0	22.0	23.0	23.0	74.0	74.0	23.0	23.0	1302.0	1302.0			75.0	75.0					9.0	9.0	72.0	72.0																		
SRR14694915	16484.0	16484.0	5353.0	5353.0	10.0	10.0	593.0	593.0	500.0	500.0	1816.0	1816.0			432.0	432.0	1149.0	1149.0	1132.0	1132.0	1769.0	1769.0			12335.0	12335.0	3832.0	3832.0	73.0	73.0	25.0	25.0	2.0	2.0			26.0	26.0	16.0	16.0	102.0	102.0	116.0	116.0	932.0	932.0			135.0	135.0	714.0	714.0	1.0	1.0	1.0	1.0	187.0	187.0	2.0	2.0			1.0	1.0												
SRR14694916	17.0	17.0	9789.0	9789.0	16774.0	16774.0	544.0	544.0	224.0	224.0	1207.0	1207.0	2.0	2.0	187.0	187.0			1059.0	1059.0	297.0	297.0			17003.0	17003.0	4686.0	4686.0	139.0	139.0	2.0	2.0	1.0	1.0	6.0	6.0	28.0	28.0	20.0	20.0	109.0	109.0	82.0	82.0	50.0	50.0													2.0	2.0																
SRR14694917	18668.0	18668.0	84.0	84.0	1633.0	1633.0	453.0	453.0	224.0	224.0	1166.0	1166.0			395.0	395.0	500.0	500.0	1164.0	1164.0	202.0	202.0			13016.0	13016.0	4984.0	4984.0	286.0	286.0	7.0	7.0	1.0	1.0	2.0	2.0	64.0	64.0			43.0	43.0	40.0	40.0	879.0	879.0									2.0	2.0			1.0	1.0																
SRR14694918	13178.0	13178.0	8462.0	8462.0	765.0	765.0	658.0	658.0	318.0	318.0	1794.0	1794.0	2.0	2.0	731.0	731.0	2.0	2.0	609.0	609.0	536.0	536.0	1.0	1.0	16828.0	16828.0	4814.0	4814.0	131.0	131.0	12.0	12.0	2.0	2.0	2.0	2.0	55.0	55.0	51.0	51.0	179.0	179.0	135.0	135.0					1.0	1.0	1.0	1.0			7.0	7.0			8.0	8.0																
SRR14694919	19715.0	19715.0	6397.0	6397.0	624.0	624.0	609.0	609.0	374.0	374.0	2008.0	2008.0	2.0	2.0	2218.0	2218.0	664.0	664.0	809.0	809.0	1031.0	1031.0			13384.0	13384.0	3619.0	3619.0	126.0	126.0	12.0	12.0	6.0	6.0			86.0	86.0	65.0	65.0	157.0	157.0	60.0	60.0	550.0	550.0			48.0	48.0	478.0	478.0			1.0	1.0			5.0	5.0	2.0	2.0	2.0	2.0												
SRR14694920	10670.0	10670.0	10153.0	10153.0	16981.0	16981.0	660.0	660.0	486.0	486.0	1251.0	1251.0			179.0	179.0	973.0	973.0	1346.0	1346.0	1280.0	1280.0			10331.0	10331.0	5256.0	5256.0	107.0	107.0	16.0	16.0	1.0	1.0			55.0	55.0	16.0	16.0	93.0	93.0	35.0	35.0	869.0	869.0			58.0	58.0	966.0	966.0			1.0	1.0			5.0	5.0			1.0	1.0												
SRR24971666	11422.0	11422.0	13511.0	13511.0	8867.0	8867.0	911.0	911.0	645.0	645.0	2013.0	2013.0	4.0	4.0	425.0	425.0			4573.0	4573.0	83.0	83.0	2.0	2.0	9392.0	9392.0	2609.0	2609.0	132.0	132.0	1.0	1.0	2.0	2.0	8.0	8.0	28.0	28.0	41.0	41.0	81.0	81.0	42.0	42.0	3.0	3.0	6.0	6.0											1.0	1.0																
SRR24971667	23851.0	23851.0	28822.0	28822.0	18510.0	18510.0	1986.0	1986.0	1492.0	1492.0	4183.0	4183.0	10.0	10.0	848.0	848.0	2.0	2.0	9716.0	9716.0	219.0	219.0	3.0	3.0	19486.0	19486.0	5492.0	5492.0	271.0	271.0	1.0	1.0	5.0	5.0	5.0	5.0	61.0	61.0	72.0	72.0	185.0	185.0	93.0	93.0	3.0	3.0	6.0	6.0	1.0	1.0					1.0	1.0			3.0	3.0							2.0	2.0								
SRR24971668	10762.0	10762.0	15011.0	15011.0	10127.0	10127.0	1254.0	1254.0	940.0	940.0	3192.0	3192.0	11.0	11.0	577.0	577.0	3.0	3.0	6542.0	6542.0	109.0	109.0	2.0	2.0	10520.0	10520.0	3061.0	3061.0	165.0	165.0			4.0	4.0	9.0	9.0	21.0	21.0	78.0	78.0	123.0	123.0	63.0	63.0	3.0	3.0	2.0	2.0																					1.0	1.0						
SRR24971669	23654.0	23654.0	32356.0	32356.0	21816.0	21816.0	2697.0	2697.0	2206.0	2206.0	7187.0	7187.0	18.0	18.0	1254.0	1254.0	1.0	1.0	14671.0	14671.0	250.0	250.0			22925.0	22925.0	6974.0	6974.0	329.0	329.0	3.0	3.0	7.0	7.0	16.0	16.0	55.0	55.0	159.0	159.0	266.0	266.0	157.0	157.0	8.0	8.0	6.0	6.0											3.0	3.0																
SRR24971670	9658.0	9658.0	2928.0	2928.0	7829.0	7829.0	1204.0	1204.0	835.0	835.0	1944.0	1944.0	3.0	3.0	347.0	347.0			5007.0	5007.0	105.0	105.0	1.0	1.0	11890.0	11890.0	2558.0	2558.0	146.0	146.0	3.0	3.0	1.0	1.0	17.0	17.0	58.0	58.0	19.0	19.0	51.0	51.0	31.0	31.0					50.0	50.0					1.0	1.0			3.0	3.0																
SRR24971671	19894.0	19894.0	6426.0	6426.0	16111.0	16111.0	2431.0	2431.0	1788.0	1788.0	4051.0	4051.0	2.0	2.0	677.0	677.0	1.0	1.0	10505.0	10505.0	239.0	239.0			24358.0	24358.0	5311.0	5311.0	344.0	344.0	6.0	6.0	4.0	4.0	19.0	19.0	131.0	131.0	47.0	47.0	132.0	132.0	68.0	68.0	1.0	1.0			79.0	79.0									7.0	7.0							3.0	3.0								
SRR24971672	5351.0	5351.0	1712.0	1712.0	4768.0	4768.0	833.0	833.0	668.0	668.0	1512.0	1512.0	1.0	1.0	268.0	268.0			3302.0	3302.0	97.0	97.0	3.0	3.0	6384.0	6384.0	1460.0	1460.0	70.0	70.0	4.0	4.0	3.0	3.0	11.0	11.0	19.0	19.0	11.0	11.0	37.0	37.0	35.0	35.0	2.0	2.0			21.0	21.0									2.0	2.0							1.0	1.0								
SRR24971673	20872.0	20872.0	6980.0	6980.0	19062.0	19062.0	3169.0	3169.0	2656.0	2656.0	6270.0	6270.0	1.0	1.0	1014.0	1014.0	2.0	2.0	14015.0	14015.0	404.0	404.0	4.0	4.0	25754.0	25754.0	5562.0	5562.0	257.0	257.0	23.0	23.0	6.0	6.0	16.0	16.0	81.0	81.0	27.0	27.0	135.0	135.0	118.0	118.0	2.0	2.0			80.0	80.0					2.0	2.0			5.0	5.0							2.0	2.0								
SRR24971674	4198.0	4198.0	210.0	210.0	4319.0	4319.0	1672.0	1672.0	1228.0	1228.0	3589.0	3589.0	6.0	6.0	1860.0	1860.0	1367.0	1367.0	3532.0	3532.0	346.0	346.0	1.0	1.0	10209.0	10209.0	2732.0	2732.0	137.0	137.0	18.0	18.0	1.0	1.0	2.0	2.0	47.0	47.0	27.0	27.0	307.0	307.0	80.0	80.0	1074.0	1074.0	1.0	1.0	33.0	33.0					3.0	3.0					1.0	1.0	1.0	1.0			1.0	1.0								
SRR24971675	8842.0	8842.0	397.0	397.0	9155.0	9155.0	3564.0	3564.0	2659.0	2659.0	7945.0	7945.0	10.0	10.0	4074.0	4074.0	3255.0	3255.0	7978.0	7978.0	760.0	760.0			21596.0	21596.0	5785.0	5785.0	312.0	312.0	23.0	23.0	6.0	6.0	6.0	6.0	56.0	56.0	70.0	70.0	605.0	605.0	182.0	182.0	2230.0	2230.0	7.0	7.0	52.0	52.0					3.0	3.0			2.0	2.0	3.0	3.0	6.0	6.0					4.0	4.0						
SRR24971676	2615.0	2615.0	135.0	135.0	2308.0	2308.0	324.0	324.0	197.0	197.0	768.0	768.0	2.0	2.0	462.0	462.0	307.0	307.0	759.0	759.0	80.0	80.0			5044.0	5044.0	1608.0	1608.0	73.0	73.0	10.0	10.0	1.0	1.0			24.0	24.0	12.0	12.0	116.0	116.0	26.0	26.0	230.0	230.0	2.0	2.0	20.0	20.0									3.0	3.0	1.0	1.0														
SRR24971677	11644.0	11644.0	600.0	600.0	9165.0	9165.0	1331.0	1331.0	997.0	997.0	3122.0	3122.0	4.0	4.0	1991.0	1991.0	1341.0	1341.0	3209.0	3209.0	342.0	342.0			20955.0	20955.0	6427.0	6427.0	289.0	289.0	38.0	38.0	3.0	3.0	6.0	6.0	66.0	66.0	48.0	48.0	547.0	547.0	125.0	125.0	983.0	983.0	2.0	2.0	81.0	81.0					5.0	5.0			2.0	2.0	3.0	3.0					1.0	1.0	1.0	1.0						
SRR24971678	1984.0	1984.0	13173.0	13173.0	192.0	192.0	2535.0	2535.0	1483.0	1483.0	3156.0	3156.0	3.0	3.0	938.0	938.0			5518.0	5518.0	52.0	52.0			11780.0	11780.0	3191.0	3191.0	110.0	110.0	17.0	17.0			4.0	4.0	8.0	8.0	34.0	34.0	206.0	206.0	24.0	24.0	11.0	11.0	9.0	9.0	39.0	39.0							61.0	61.0	1.0	1.0															1.0	1.0
SRR24971679	4394.0	4394.0	28453.0	28453.0	430.0	430.0	5682.0	5682.0	3296.0	3296.0	7117.0	7117.0	4.0	4.0	2129.0	2129.0	4.0	4.0	11969.0	11969.0	97.0	97.0			24605.0	24605.0	6846.0	6846.0	249.0	249.0	43.0	43.0	5.0	5.0			31.0	31.0	96.0	96.0	476.0	476.0	87.0	87.0	20.0	20.0	9.0	9.0	77.0	77.0					5.0	5.0	157.0	157.0	2.0	2.0																
SRR24971680	1571.0	1571.0	11677.0	11677.0	201.0	201.0	2601.0	2601.0	1786.0	1786.0	4892.0	4892.0	1.0	1.0	1091.0	1091.0	1.0	1.0	7990.0	7990.0	71.0	71.0			12028.0	12028.0	3070.0	3070.0	92.0	92.0	24.0	24.0	4.0	4.0	2.0	2.0	11.0	11.0	41.0	41.0	299.0	299.0	72.0	72.0	23.0	23.0	10.0	10.0	25.0	25.0			1.0	1.0			47.0	47.0	2.0	2.0																
SRR24971681	3527.0	3527.0	25098.0	25098.0	425.0	425.0	5577.0	5577.0	3679.0	3679.0	10711.0	10711.0			2357.0	2357.0	3.0	3.0	17597.0	17597.0	132.0	132.0			25968.0	25968.0	6335.0	6335.0	255.0	255.0	74.0	74.0	11.0	11.0	2.0	2.0	37.0	37.0	102.0	102.0	594.0	594.0	127.0	127.0	54.0	54.0	22.0	22.0	78.0	78.0							67.0	67.0	9.0	9.0							3.0	3.0								
SRR24971682	5848.0	5848.0	5509.0	5509.0	1018.0	1018.0	1885.0	1885.0	1272.0	1272.0	2401.0	2401.0	2.0	2.0	1340.0	1340.0	1728.0	1728.0	5095.0	5095.0	1227.0	1227.0	29.0	29.0	8691.0	8691.0	2960.0	2960.0	41.0	41.0	25.0	25.0	1.0	1.0	1.0	1.0	22.0	22.0	23.0	23.0	59.0	59.0	44.0	44.0	1543.0	1543.0			103.0	103.0							86.0	86.0	2.0	2.0	3.0	3.0	1.0	1.0												
SRR24971683	12984.0	12984.0	11734.0	11734.0	2014.0	2014.0	4238.0	4238.0	2913.0	2913.0	5453.0	5453.0	8.0	8.0	2874.0	2874.0	4111.0	4111.0	11729.0	11729.0	2747.0	2747.0	77.0	77.0	18718.0	18718.0	6467.0	6467.0	116.0	116.0	54.0	54.0	2.0	2.0	6.0	6.0	59.0	59.0	47.0	47.0	119.0	119.0	77.0	77.0	3489.0	3489.0			186.0	186.0					1.0	1.0	132.0	132.0	1.0	1.0	4.0	4.0	1.0	1.0												
SRR24971684	8610.0	8610.0	8880.0	8880.0	1274.0	1274.0	3341.0	3341.0	2482.0	2482.0	5443.0	5443.0	5.0	5.0	2561.0	2561.0	3823.0	3823.0	10031.0	10031.0	2337.0	2337.0	65.0	65.0	13491.0	13491.0	4001.0	4001.0	80.0	80.0	21.0	21.0	6.0	6.0	1.0	1.0	10.0	10.0	38.0	38.0	138.0	138.0	94.0	94.0	3235.0	3235.0			84.0	84.0					2.0	2.0	53.0	53.0			1.0	1.0	1.0	1.0					2.0	2.0						
SRR24971685	18625.0	18625.0	19355.0	19355.0	2767.0	2767.0	7379.0	7379.0	5479.0	5479.0	11513.0	11513.0	6.0	6.0	5437.0	5437.0	8376.0	8376.0	22108.0	22108.0	4981.0	4981.0	134.0	134.0	28459.0	28459.0	8719.0	8719.0	211.0	211.0	46.0	46.0	7.0	7.0	6.0	6.0	33.0	33.0	87.0	87.0	353.0	353.0	240.0	240.0	6959.0	6959.0			180.0	180.0					2.0	2.0	105.0	105.0	3.0	3.0	2.0	2.0	1.0	1.0					1.0	1.0						
SRR24971686	3879.0	3879.0	3199.0	3199.0	315.0	315.0	1009.0	1009.0	709.0	709.0	2080.0	2080.0			681.0	681.0			3809.0	3809.0	150.0	150.0			7491.0	7491.0	2030.0	2030.0	93.0	93.0	9.0	9.0					12.0	12.0	16.0	16.0	74.0	74.0	55.0	55.0	3.0	3.0			12.0	12.0					3.0	3.0			1.0	1.0	1.0	1.0														
SRR24971687	8031.0	8031.0	6586.0	6586.0	588.0	588.0	2210.0	2210.0	1437.0	1437.0	4409.0	4409.0	2.0	2.0	1464.0	1464.0	2.0	2.0	8329.0	8329.0	350.0	350.0	5.0	5.0	15739.0	15739.0	4327.0	4327.0	208.0	208.0	15.0	15.0	7.0	7.0			27.0	27.0	31.0	31.0	146.0	146.0	97.0	97.0	4.0	4.0			40.0	40.0					3.0	3.0			4.0	4.0	3.0	3.0													1.0	1.0
SRR24971688	5108.0	5108.0	3908.0	3908.0	451.0	451.0	1086.0	1086.0	664.0	664.0	2493.0	2493.0	3.0	3.0	853.0	853.0	3.0	3.0	3555.0	3555.0	197.0	197.0			8323.0	8323.0	2767.0	2767.0	97.0	97.0	17.0	17.0	4.0	4.0			24.0	24.0	23.0	23.0	116.0	116.0	118.0	118.0	1.0	1.0			47.0	47.0					2.0	2.0			2.0	2.0	1.0	1.0	1.0	1.0												
SRR24971689	16261.0	16261.0	13020.0	13020.0	1259.0	1259.0	3643.0	3643.0	2268.0	2268.0	8551.0	8551.0	12.0	12.0	2818.0	2818.0	2.0	2.0	12328.0	12328.0	557.0	557.0	4.0	4.0	27726.0	27726.0	9037.0	9037.0	302.0	302.0	44.0	44.0	18.0	18.0	3.0	3.0	98.0	98.0	77.0	77.0	414.0	414.0	393.0	393.0	18.0	18.0			132.0	132.0					7.0	7.0			20.0	20.0	6.0	6.0	4.0	4.0												
SRR24971690	12871.0	12871.0	2471.0	2471.0	5127.0	5127.0	1730.0	1730.0	1784.0	1784.0	4332.0	4332.0	1.0	1.0	2359.0	2359.0	1208.0	1208.0	4659.0	4659.0	3256.0	3256.0	1.0	1.0	12128.0	12128.0	3868.0	3868.0	110.0	110.0	53.0	53.0	7.0	7.0	7.0	7.0	37.0	37.0	52.0	52.0	109.0	109.0	62.0	62.0	1284.0	1284.0	3.0	3.0	14.0	14.0	2044.0	2044.0							2.0	2.0			1.0	1.0												
SRR24971691	26240.0	26240.0	4978.0	4978.0	10009.0	10009.0	3664.0	3664.0	3652.0	3652.0	9010.0	9010.0	5.0	5.0	4802.0	4802.0	2590.0	2590.0	10043.0	10043.0	6795.0	6795.0	5.0	5.0	24861.0	24861.0	7850.0	7850.0	209.0	209.0	97.0	97.0	3.0	3.0	18.0	18.0	71.0	71.0	132.0	132.0	236.0	236.0	173.0	173.0	2686.0	2686.0	7.0	7.0	46.0	46.0	4206.0	4206.0			1.0	1.0			3.0	3.0	3.0	3.0														
SRR24971692	6522.0	6522.0	1108.0	1108.0	2633.0	2633.0	656.0	656.0	617.0	617.0	2054.0	2054.0	1.0	1.0	1064.0	1064.0	550.0	550.0	1825.0	1825.0	1335.0	1335.0	1.0	1.0	5710.0	5710.0	2034.0	2034.0	69.0	69.0	24.0	24.0	5.0	5.0	6.0	6.0	17.0	17.0	26.0	26.0	46.0	46.0	35.0	35.0	667.0	667.0	1.0	1.0	17.0	17.0	818.0	818.0																								
SRR24971693	25997.0	25997.0	4443.0	4443.0	10491.0	10491.0	2569.0	2569.0	2312.0	2312.0	8689.0	8689.0	12.0	12.0	4441.0	4441.0	2095.0	2095.0	7638.0	7638.0	5577.0	5577.0	2.0	2.0	22980.0	22980.0	8058.0	8058.0	255.0	255.0	93.0	93.0	5.0	5.0	16.0	16.0	66.0	66.0	97.0	97.0	184.0	184.0	135.0	135.0	2736.0	2736.0	8.0	8.0	51.0	51.0	3474.0	3474.0							2.0	2.0	2.0	2.0	4.0	4.0												
SRR24971694	247.0	247.0	10138.0	10138.0	4358.0	4358.0	858.0	858.0	682.0	682.0	2124.0	2124.0	2.0	2.0	689.0	689.0			4331.0	4331.0	269.0	269.0	1.0	1.0	7981.0	7981.0	2086.0	2086.0	103.0	103.0	26.0	26.0					28.0	28.0	37.0	37.0	60.0	60.0	35.0	35.0			5.0	5.0	1.0	1.0									6.0	6.0																
SRR24971695	580.0	580.0	21946.0	21946.0	9292.0	9292.0	1780.0	1780.0	1468.0	1468.0	4578.0	4578.0	6.0	6.0	1517.0	1517.0			9545.0	9545.0	617.0	617.0	3.0	3.0	17189.0	17189.0	4525.0	4525.0	217.0	217.0	41.0	41.0			1.0	1.0	54.0	54.0	58.0	58.0	209.0	209.0	81.0	81.0	7.0	7.0	14.0	14.0	4.0	4.0					1.0	1.0			18.0	18.0																
SRR24971696	163.0	163.0	5507.0	5507.0	2548.0	2548.0	370.0	370.0	234.0	234.0	1081.0	1081.0			365.0	365.0			2004.0	2004.0	119.0	119.0			4105.0	4105.0	1242.0	1242.0	52.0	52.0	10.0	10.0					9.0	9.0	23.0	23.0	46.0	46.0	33.0	33.0	1.0	1.0			1.0	1.0									2.0	2.0																
SRR24971697	618.0	618.0	21730.0	21730.0	9252.0	9252.0	1372.0	1372.0	963.0	963.0	4498.0	4498.0	5.0	5.0	1366.0	1366.0	2.0	2.0	8373.0	8373.0	470.0	470.0	3.0	3.0	15586.0	15586.0	4682.0	4682.0	209.0	209.0	37.0	37.0			1.0	1.0	55.0	55.0	81.0	81.0	149.0	149.0	90.0	90.0	5.0	5.0	11.0	11.0											14.0	14.0																
SRR24971698	6104.0	6104.0	487.0	487.0	275.0	275.0	1698.0	1698.0	1018.0	1018.0	2988.0	2988.0	5.0	5.0	697.0	697.0	2151.0	2151.0	5641.0	5641.0	1323.0	1323.0	5.0	5.0	8296.0	8296.0	2168.0	2168.0	88.0	88.0	6.0	6.0	4.0	4.0	2.0	2.0	19.0	19.0	29.0	29.0	44.0	44.0	71.0	71.0	1824.0	1824.0									1.0	1.0			5.0	5.0							2.0	2.0	1.0	1.0						
